longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
0.5838813244623111,0.5,0.0060120240480961915,0.003067484662576687,0.9397260273972603,295
0.5386043632987878,0.0,0.010020040080160319,0.0,0.016438356164383564,84
0.46209190778276366,0.5,0.0,0.0,0.021917808219178082,151
0.46236267987004,0.0,0.0060120240480961915,0.003067484662576687,0.0547945205479452,80
0.6130666872969073,0.5,0.002004008016032064,0.0,0.0,77
0.46762339470834036,0.5,0.002004008016032064,0.0,0.5671232876712329,225
0.48402444685129353,0.5,0.0,0.0,0.0,300
0.5462633451957402,0.0,0.0,0.003067484662576687,0.4054794520547945,109
0.5793749032956725,0.0,0.002004008016032064,0.0,0.13972602739726028,40
0.5864149775646013,0.0,0.004008016032064127,0.003067484662576687,0.8493150684931506,99
0.5835525297849244,0.0,0.002004008016032064,0.0,0.0,94
0.6049822064057082,0.5,0.0,0.0,0.0,100
0.5425112177007634,0.5,0.058116232464929855,0.03374233128834356,0.8493150684931506,250
0.4341637010676038,1.0,0.01603206412825651,0.03374233128834356,0.0,18
0.5636701222342708,0.0,0.0,0.0,0.0,64
0.6270307906544872,0.0,0.008016032064128256,0.0,0.0,50
0.6473967197895831,0.0,0.008016032064128256,0.003067484662576687,0.4904109589041096,35
0.6206676466037209,0.0,0.0,0.003067484662576687,0.20273972602739726,50
0.47932461705090645,0.5,0.012024048096192383,0.0,0.0,70
0.5655461859817308,0.5,0.002004008016032064,0.0,0.0,200
0.5192054773325196,0.5,0.010020040080160319,0.0,0.0,235
0.41211511681882484,0.0,0.058116232464929855,0.009202453987730062,0.8410958904109589,65
0.5484682036206152,0.5,0.0060120240480961915,0.0,0.3726027397260274,225
0.4730194955903073,0.0,0.002004008016032064,0.003067484662576687,0.0,210
0.49214760946929914,1.0,0.026052104208416832,0.08282208588957056,0.9342465753424658,32
0.5700139254216197,0.5,0.05410821643286572,0.0,0.5013698630136987,250
0.6816880705554809,0.0,0.004008016032064127,0.02147239263803681,0.8849315068493151,33
0.6041892310072683,0.0,0.0,0.006134969325153375,0.989041095890411,50
0.5360900510598867,0.5,0.040080160320641274,0.0,0.0,150
0.5511759244932648,0.5,0.002004008016032064,0.003067484662576687,0.7342465753424657,200
0.5360900510598867,0.5,0.008016032064128256,0.0,0.0,190
0.5084712981587529,0.5,0.0,0.0,0.0,450
0.4893431842797611,0.5,0.004008016032064127,0.0,0.0,300
0.5561658672443173,0.5,0.012024048096192383,0.0,0.0,195
0.5306165867244204,0.5,0.058116232464929855,0.0,0.0,84
0.56908556397957,0.5,0.002004008016032064,0.003067484662576687,0.5945205479452055,200
0.5669193872814446,0.0,0.05611222444889779,0.11042944785276074,0.0,33
0.5724315333436607,0.0,0.004008016032064127,0.006134969325153375,0.2958904109589041,62
0.8308254680488858,0.0,0.0,0.015337423312883437,0.2054794520547945,55
0.6196038991180615,0.5,0.0060120240480961915,0.003067484662576687,0.684931506849315,79
0.56809917994741,0.5,0.0060120240480961915,0.0,0.0,99
0.49354015163237364,0.5,0.0,0.0,0.0,195
0.8397222652019138,0.5,0.0060120240480961915,0.0,1.0,450
0.5899930372891902,0.0,0.002004008016032064,0.0,0.0,60
0.48911109391923446,0.5,0.0,0.0,0.5917808219178082,269
0.6478802413739686,0.0,0.0,0.003067484662576687,0.8328767123287671,115
0.5634573727371048,0.0,0.004008016032064127,0.0,0.0,66
0.7079142812935117,0.0,0.0,0.012269938650306749,0.4465753424657534,46
0.5394166795605884,0.0,0.012024048096192383,0.006134969325153375,0.0,45
0.5553728918459058,0.0,0.0,0.003067484662576687,0.0,59
0.5355678477487231,0.5,0.0060120240480961915,0.02147239263803681,0.5972602739726027,419
0.5749265047191727,0.5,0.0,0.0,0.36164383561643837,80
0.6060459538913676,0.0,0.012024048096192383,0.0,0.0,54
0.563302645830106,0.5,0.004008016032064127,0.003067484662576687,0.6602739726027397,150
0.5059569859198518,0.5,0.05611222444889779,0.09202453987730062,0.38082191780821917,185
0.46189849914901515,0.0,0.0,0.009202453987730062,0.8958904109589041,50
0.5994507194801031,0.0,0.002004008016032064,0.0,0.057534246575342465,140
0.5630125328794691,0.0,0.0,0.0,0.0,60
0.5563979576048439,0.5,0.058116232464929855,0.006134969325153375,0.6794520547945205,100
0.5246596008045685,0.5,0.008016032064128256,0.0,0.12054794520547946,500
0.5820826241683505,0.0,0.010020040080160319,0.0,0.03287671232876713,60
0.8142503481355448,0.0,0.004008016032064127,0.012269938650306749,0.7616438356164383,38
0.5211589045335074,0.5,0.002004008016032064,0.006134969325153375,0.0,350
0.6322528237660663,0.0,0.004008016032064127,0.0,1.0,70
0.48982670586414656,0.0,0.002004008016032064,0.012269938650306749,0.9342465753424658,78
0.6759244932693775,0.0,0.004008016032064127,0.0,0.852054794520548,57
0.48096859043789664,0.5,0.0,0.009202453987730062,0.038356164383561646,430
0.6033769147454677,0.0,0.0060120240480961915,0.0,0.23013698630136986,45
0.4987235030171746,0.5,0.008016032064128256,0.0,0.3232876712328767,325
0.7152251276496884,0.5,0.004008016032064127,0.0,0.8136986301369863,169
0.5388557945226751,0.5,0.002004008016032064,0.0,0.6191780821917808,130
0.5523943988859799,0.5,0.0060120240480961915,0.0,0.038356164383561646,90
0.5758935478880005,0.0,0.0,0.0,0.0,60
0.5342333281757874,0.0,0.0,0.003067484662576687,0.17534246575342466,82
0.46381324462325324,0.5,0.004008016032064127,0.0,0.0,139
0.6163739749342483,0.5,0.0,0.0,0.4904109589041096,200
0.6068582701531966,0.5,0.0060120240480961915,0.0,0.4410958904109589,110
0.5390105214296739,0.0,0.002004008016032064,0.0,0.0,88
0.4507968435710836,0.5,0.058116232464929855,0.7085889570552147,0.8493150684931506,245
0.7700564753210415,0.0,0.002004008016032064,0.0,0.9232876712328767,50
0.4949907163855869,1.0,0.0,0.012269938650306749,0.06301369863013699,95
0.5673062045489701,0.5,0.0060120240480961915,0.0,0.0,125
0.8325274640259863,0.5,0.002004008016032064,0.003067484662576687,0.0,86
0.5713871267213619,0.0,0.0,0.0,0.4904109589041096,100
0.596240136159679,0.5,0.004008016032064127,0.0,0.016438356164383564,90
0.5076589818969808,0.0,0.002004008016032064,0.0,0.0,90
0.5061117128268506,0.0,0.002004008016032064,0.0,0.0273972602739726,87
0.4702730929908796,0.5,0.002004008016032064,0.003067484662576687,0.03287671232876713,350
0.683989633297216,0.0,0.0,0.006134969325153375,0.24657534246575344,60
0.615116818814812,0.5,0.058116232464929855,0.012269938650306749,0.5945205479452055,95
0.5370957759554642,0.0,0.018036072144288578,0.0,0.005479452054794521,60
0.4763654649543696,0.0,0.010020040080160319,0.0,0.1178082191780822,125
0.5594924957450189,0.5,0.002004008016032064,0.0,0.10136986301369863,139
0.54185362834599,0.5,0.004008016032064127,0.003067484662576687,0.6986301369863014,150
0.5038101500851155,0.5,0.058116232464929855,0.3680981595092025,0.9643835616438357,239
0.44224818195885973,0.0,0.002004008016032064,0.003067484662576687,0.0,50
0.5357805972458607,0.0,0.038076152304609215,0.0,0.0,70
0.5633800092836054,0.0,0.002004008016032064,0.009202453987730062,0.0273972602739726,175
0.5029978338232866,0.5,0.058116232464929855,0.015337423312883437,0.0,89
0.5648692557635968,0.5,0.0,0.0,0.0958904109589041,137
0.6903334364846216,0.0,0.058116232464929855,0.0,0.2410958904109589,200
0.5906506266439635,0.0,0.002004008016032064,0.0,0.0,47
0.4842371963484595,0.5,0.002004008016032064,0.0,0.11232876712328767,265
0.5664165248336701,0.0,0.058116232464929855,0.015337423312883437,0.9123287671232877,79
0.5851191397183868,0.0,0.002004008016032064,0.0,0.0,85
0.5567267522822306,0.0,0.004008016032064127,0.0,0.0,55
0.6237041621537855,0.5,0.004008016032064127,0.0,0.6246575342465753,115
0.5696464490174833,0.5,0.002004008016032064,0.0,0.2410958904109589,170
0.4739285161689679,0.5,0.058116232464929855,0.006134969325153375,0.4821917808219178,230
0.46750734952809125,0.5,0.058116232464929855,0.27607361963190186,0.8657534246575342,142
0.49723425653721165,0.0,0.0,0.0,0.0,150
0.6201647841559463,0.5,0.0,0.0,0.0,189
0.5294174531950944,0.5,0.1783567134268537,0.003067484662576687,0.904109589041096,159
0.5689695187993209,0.0,0.004008016032064127,0.0,0.0,65
0.594750889679716,0.5,0.008016032064128256,0.003067484662576687,0.9945205479452055,300
0.44789571406468554,0.5,0.0060120240480961915,0.0,0.29315068493150687,90
0.85484682036207,0.5,0.002004008016032064,0.0,0.8356164383561644,99
0.6288101500850871,0.5,0.004008016032064127,0.003067484662576687,0.6657534246575343,55
0.5177355717159173,0.5,0.008016032064128256,0.0,0.0,213
0.4965379854556886,0.5,0.004008016032064127,0.0,0.0,280
0.8309028315024136,0.5,0.002004008016032064,0.0,0.1095890410958904,100
0.5774988395482126,0.5,0.002004008016032064,0.0,0.0,86
0.5153373046572938,0.5,0.004008016032064127,0.0,0.0,165
0.5124555160142279,0.5,0.0,0.0,0.0,150
0.5852158440352753,0.0,0.004008016032064127,0.0,0.9178082191780822,99
0.5070787559956784,0.5,0.0,0.0,0.0,280
0.5818892155345736,0.0,0.058116232464929855,0.3128834355828221,0.0,31
0.5633993501469945,0.0,0.0060120240480961915,0.0,0.0,77
0.704781061426587,0.0,0.002004008016032064,0.003067484662576687,0.4849315068493151,70
0.4976597555314868,0.5,0.008016032064128256,0.0,0.08767123287671233,180
0.48680953117747094,0.5,0.002004008016032064,0.0,0.26575342465753427,243
0.4870609624013582,0.5,0.002004008016032064,0.0,0.005479452054794521,175
0.5761643199752484,0.5,0.002004008016032064,0.0,0.0,250
0.6073031100108324,0.5,0.004008016032064127,0.003067484662576687,0.7397260273972602,99
0.5840940739594771,0.5,0.058116232464929855,0.10122699386503069,0.6904109589041096,110
0.5533614420547792,0.5,0.0,0.0,0.0,110
0.565101346124095,0.0,0.012024048096192383,0.0,0.23835616438356164,75
0.4620338851926249,0.5,0.004008016032064127,0.0,0.14794520547945206,485
0.4919928825622719,0.5,0.010020040080160319,0.0,0.5150684931506849,200
0.5031525607303138,0.0,0.004008016032064127,0.006134969325153375,0.016438356164383564,100
0.5559337768837906,0.5,0.004008016032064127,0.0,0.010958904109589041,120
0.6086376295837681,0.0,0.058116232464929855,0.012269938650306749,0.3835616438356164,43
0.47744855330341807,0.5,0.05611222444889779,0.2914110429447853,0.7643835616438356,202
0.5912115116819052,0.5,0.0060120240480961915,0.0,0.0,150
0.5187799783382445,0.5,0.004008016032064127,0.0,0.0,170
0.5043516942596398,0.5,0.004008016032064127,0.0,0.6602739726027397,285
0.49075506730622465,0.5,0.0060120240480961915,0.0,0.07123287671232877,129
0.5559531177471797,0.0,0.0,0.0,0.0,120
0.4568118520810742,0.5,0.038076152304609215,0.0,0.0,139
0.501895404610849,0.0,0.008016032064128256,0.0,0.0,58
0.5914242611790144,0.0,0.058116232464929855,0.0,0.9452054794520548,50
0.5239053071329067,0.0,0.004008016032064127,0.0,0.0,95
0.49336608386198577,0.5,0.004008016032064127,0.0,0.0,120
0.45799164474701115,0.5,0.0,0.0,0.33424657534246577,269
0.5899543555624405,0.0,0.0,0.0,0.0,100
0.4701570478106305,0.5,0.008016032064128256,0.0,0.0,179
0.505396100881967,0.5,0.0,0.0,0.5150684931506849,180
0.7356684202382553,0.5,0.004008016032064127,0.0,0.9561643835616438,55
0.48147145288567117,0.0,0.0,0.0,0.10410958904109589,125
0.6401245551601562,0.0,0.0060120240480961915,0.0,0.0,90
0.5814830574036876,0.0,0.004008016032064127,0.0,0.0,44
0.5524717623394793,0.5,0.002004008016032064,0.0,0.0,133
0.47559183041931874,0.5,0.0,0.0,0.0,250
0.5846936407241401,0.0,0.0,0.0,0.0,65
0.4806204548971209,0.5,0.058116232464929855,0.09202453987730062,0.9287671232876712,125
0.5475205013151765,0.5,0.002004008016032064,0.003067484662576687,0.44931506849315067,249
0.5532647377378908,0.0,0.008016032064128256,0.0,0.06301369863013699,250
0.5144669658053544,0.5,0.058116232464929855,0.15030674846625766,1.0,150
0.4990136159678116,0.5,0.0,0.0,0.0,118
0.563302645830106,0.5,0.0060120240480961915,0.0,0.008219178082191782,150
0.5144669658053544,0.5,0.012024048096192383,0.0,0.8986301369863013,489
0.4809492495745076,0.0,0.008016032064128256,0.009202453987730062,0.4191780821917808,129
0.4900974779514229,0.0,0.0,0.03067484662576687,0.0027397260273972603,245
0.5120686987467309,1.0,0.002004008016032064,0.0,0.0027397260273972603,42
0.4807945226675088,0.0,0.004008016032064127,0.0,0.0,140
0.4920895868791604,0.0,0.0,0.003067484662576687,0.0,105
0.5389524988395351,0.0,0.0,0.0,0.6082191780821918,85
0.49967120532261333,0.0,0.0,0.0,0.0,49
0.6477255144669698,0.0,0.0,0.012269938650306749,0.5452054794520548,48
0.5768992727835496,0.0,0.0,0.003067484662576687,1.0,58
0.6354634070865188,0.0,0.002004008016032064,0.0,0.1863013698630137,80
0.49775645984837524,0.5,0.004008016032064127,0.003067484662576687,0.06301369863013699,130
0.46332972303883935,0.0,0.0,0.02147239263803681,0.0,40
0.5201338387745409,0.5,0.0,0.003067484662576687,0.9808219178082191,300
0.5668420238279452,0.5,0.0,0.006134969325153375,0.0,110
0.45675382949093546,0.5,0.05611222444889779,0.2914110429447853,0.9506849315068493,164
0.47860900510599436,0.5,0.0,0.0,0.0,229
0.6688263964103385,0.0,0.0,0.009202453987730062,0.6410958904109589,35
0.5565526845118427,0.0,0.012024048096192383,0.009202453987730062,0.7616438356164383,39
0.5475205013151765,0.5,0.0,0.0,0.5315068493150685,89
0.5593957914281305,0.0,0.002004008016032064,0.0,0.19726027397260273,85
0.48963329723039806,0.0,0.0,0.0,0.0,115
0.6107071019650334,0.0,0.0,0.003067484662576687,0.10136986301369863,40
0.5839973696425886,0.0,0.002004008016032064,0.003067484662576687,0.4767123287671233,90
0.5344654185362856,0.5,0.058116232464929855,0.0,0.0,90
0.5153373046572938,0.5,0.0,0.0,0.0,1000
0.67482206405694,0.5,0.002004008016032064,0.003067484662576687,0.8,100
0.5804386507813604,0.5,0.004008016032064127,0.003067484662576687,0.8438356164383561,125
0.6572025375213002,0.5,0.002004008016032064,0.0,0.9095890410958904,145
0.5965302491103159,0.5,0.0060120240480961915,0.0,0.0,200
0.5426079220176518,0.0,0.0,0.0,0.8136986301369863,80
0.5359740058796376,0.5,0.05410821643286572,0.14723926380368096,0.6410958904109589,675
0.5090708649234159,0.5,0.002004008016032064,0.0,0.0,100
0.5731471452885728,0.0,0.002004008016032064,0.003067484662576687,0.0,80
0.7458223735107481,0.5,0.002004008016032064,0.003067484662576687,0.9753424657534246,289
0.5314095621228603,0.5,0.004008016032064127,0.0,0.5616438356164384,179
0.6399891691164896,0.0,0.058116232464929855,0.024539877300613498,0.1178082191780822,38
0.5764931146526635,0.5,0.004008016032064127,0.0,0.5945205479452055,125
0.5445613492186112,0.5,0.0,0.0,0.0,72
0.5409832894940507,0.0,0.0,0.0,0.9945205479452055,85
0.570884264273559,0.5,0.058116232464929855,0.02147239263803681,0.8767123287671232,100
0.5355098251586128,0.5,0.002004008016032064,0.0,0.0,180
0.5835525297849244,0.5,0.002004008016032064,0.0,0.20273972602739726,298
0.5800518335138634,0.0,0.0,0.0,0.7808219178082192,89
0.48824075506732356,0.5,0.004008016032064127,0.0,0.0,77
0.47884109546649256,0.5,0.0,0.0,0.0,125
0.4803110010830949,0.5,0.002004008016032064,0.0,0.0,85
0.48936252514312173,0.5,0.004008016032064127,0.0,1.0,265
0.31537211821137134,0.0,0.0,0.0,0.4904109589041096,65
0.5074655732632039,0.5,0.002004008016032064,0.0,0.4931506849315069,340
0.5520656042085932,0.5,0.004008016032064127,0.006134969325153375,0.9945205479452055,400
0.47300015472691825,0.0,0.002004008016032064,0.003067484662576687,0.3041095890410959,85
0.581560420857187,0.5,0.058116232464929855,0.0,0.6547945205479452,195
0.5522009902522029,0.0,0.026052104208416832,0.0,0.0,150
0.5053574191551888,0.5,0.058116232464929855,0.3680981595092025,0.9616438356164384,239
0.5027270617360671,0.5,0.058116232464929855,0.0,0.8,185
0.5440198050441154,0.5,0.058116232464929855,0.10122699386503069,0.947945205479452,165
0.40252204858427376,0.5,0.0,0.0,0.0,110
0.6035509825158556,0.0,0.0,0.018404907975460124,0.16164383561643836,79
0.5420857187064883,0.0,0.018036072144288578,0.0,0.24657534246575344,45
0.5115464954355673,0.5,0.004008016032064127,0.0,0.0,180
0.5526651709732278,0.0,0.0,0.0,0.0,80
0.4626334519573163,0.5,0.002004008016032064,0.0,0.03561643835616438,150
0.514389602351855,0.5,0.0501002004008016,0.003067484662576687,0.12602739726027398,140
0.5469209345505135,0.0,0.038076152304609215,0.0,0.10410958904109589,60
0.547636546495454,0.0,0.058116232464929855,0.003067484662576687,1.0,65
0.7507349528082727,0.0,0.0,0.0,0.15616438356164383,52
0.6010560111403436,0.0,0.058116232464929855,0.07975460122699388,0.9287671232876712,42
0.4967507349528262,0.5,0.004008016032064127,0.0,0.019178082191780823,145
0.5726442828407983,0.5,0.0060120240480961915,0.0,0.0,79
0.6028547114343041,0.5,0.004008016032064127,0.0,0.6821917808219178,98
0.6375522203311164,0.0,0.0,0.003067484662576687,0.13424657534246576,90
0.5632446232399957,0.0,0.008016032064128256,0.0,0.0,80
0.49404301408014817,0.0,0.0,0.0,0.0,60
0.5682539068544088,0.5,0.0,0.0,0.7178082191780822,165
0.5782918149466241,0.0,0.004008016032064127,0.0,0.35342465753424657,40
0.7177007581618398,0.0,0.002004008016032064,0.003067484662576687,0.863013698630137,55
0.735030171746871,0.0,0.004008016032064127,0.003067484662576687,0.5178082191780822,53
0.6349218629119662,0.5,0.002004008016032064,0.0,0.9643835616438357,180
0.5005802259012739,0.5,0.012024048096192383,0.0,0.0,143
0.7386275723348206,0.5,0.002004008016032064,0.0,0.9013698630136986,85
0.5616780133065333,0.5,0.0060120240480961915,0.003067484662576687,0.6684931506849315,400
0.581869874671213,0.0,0.0,0.006134969325153375,0.0,89
0.6769495590283157,0.5,0.002004008016032064,0.003067484662576687,0.8684931506849315,150
0.583475166331425,0.5,0.008016032064128256,0.003067484662576687,0.7123287671232876,129
0.8868946309763146,0.0,0.002004008016032064,0.018404907975460124,0.0,50
0.5720060343493572,0.5,0.058116232464929855,0.0,0.6438356164383562,35
0.5396294290576975,0.5,0.002004008016032064,0.0,0.0,225
0.44948166486150853,0.5,0.002004008016032064,1.0,0.8082191780821918,185
0.6067615658363081,0.5,0.002004008016032064,0.003067484662576687,0.4712328767123288,95
0.4691706637784421,0.5,0.008016032064128256,0.0,0.0,150
0.9477990097477971,0.5,0.002004008016032064,0.0,0.03561643835616438,100
0.4892851616896223,0.5,0.004008016032064127,0.0,0.0136986301369863,179
0.48176156583630814,0.5,0.0060120240480961915,0.0,0.0027397260273972603,450
0.5753713445768369,0.0,0.0,0.0,0.09315068493150686,89
0.5562819124245664,0.5,0.018036072144288578,0.0,0.0,130
0.4654185362834653,0.0,0.002004008016032064,0.0,0.4712328767123288,125
0.5509051524060169,0.0,0.0,0.0,0.0,300
0.48959461550364836,0.0,0.002004008016032064,0.0,0.0,350
0.5486422713910031,0.5,0.004008016032064127,0.0,0.0,175
0.4563476713600494,0.5,0.058116232464929855,0.7085889570552147,0.5698630136986301,265
0.5760289339316103,0.5,0.002004008016032064,0.0,0.0,250
0.5350456444375595,0.0,0.0,0.0,0.0,44
0.5737080303264861,0.0,0.0,0.0,0.0,75
0.5842101191396978,0.5,0.002004008016032064,0.006134969325153375,0.7589041095890411,165
0.5832237351075378,0.0,0.002004008016032064,0.0,0.10684931506849316,100
0.43677471762339337,0.5,0.058116232464929855,0.0,0.0,105
0.5210428593532583,0.5,0.002004008016032064,0.0,0.010958904109589041,190
0.54284001237815,0.0,0.004008016032064127,0.009202453987730062,0.7890410958904109,85
0.5349682809840601,0.5,0.014028056112224447,0.0,0.536986301369863,115
0.5655461859817308,0.5,0.0060120240480961915,0.0,0.0,96
0.575487389757086,0.0,0.004008016032064127,0.0,0.18356164383561643,95
0.5604595389138183,0.0,0.03406813627254508,0.015337423312883437,0.30684931506849317,75
0.5595698591985183,0.0,0.0060120240480961915,0.0,0.0,60
0.49835602661303824,0.5,0.05611222444889779,0.009202453987730062,0.8931506849315068,150
0.5252011449791212,0.5,0.008016032064128256,0.0,0.0,157
0.5570168652328675,0.0,0.004008016032064127,0.0,0.0,69
0.48228376914747173,0.5,0.0,0.003067484662576687,0.30684931506849317,209
0.5605369023673177,0.5,0.058116232464929855,0.006134969325153375,0.9561643835616438,83
0.6114807365000843,0.0,0.004008016032064127,0.0,0.23013698630136986,55
0.7222071793284783,0.5,0.0,0.003067484662576687,0.136986301369863,88
0.5057442364227143,0.0,0.0,0.003067484662576687,0.6904109589041096,105
0.6027386662540835,0.5,0.0060120240480961915,0.003067484662576687,0.7506849315068493,150
0.5480427046263401,0.5,0.058116232464929855,0.03374233128834356,0.5726027397260274,235
0.4814521120222821,0.0,0.0,0.006134969325153375,1.0,150
0.4503326628500872,0.5,0.0060120240480961915,0.0,0.0,299
0.9208765279281863,0.0,0.0,0.003067484662576687,0.9945205479452055,159
0.5150278508432393,0.5,0.002004008016032064,0.0,0.5041095890410959,130
0.4790151632368804,0.5,0.0060120240480961915,0.0,0.0,250
0.6443988859662682,0.0,0.0,0.003067484662576687,0.6136986301369863,90
0.5575970911341415,0.5,0.002004008016032064,0.0,0.15616438356164383,320
0.5794522667491719,0.5,0.002004008016032064,0.0,0.9726027397260274,149
0.5695110629738451,0.0,0.058116232464929855,0.009202453987730062,0.6821917808219178,70
0.5830883490638996,0.0,0.0,0.0,0.0,80
0.5727603280210474,0.0,0.002004008016032064,0.0,0.9808219178082191,477
0.5147570787560198,0.5,0.004008016032064127,0.0,0.3506849315068493,225
0.5677317035432452,0.5,0.0,0.0,0.0,110
0.5520269224818151,0.5,0.09819639278557113,0.0,0.0,100
0.4167762648924622,0.0,0.002004008016032064,0.0,0.0,70
0.6352699984527419,0.0,0.0,0.0,0.0,40
0.7083397802877869,0.0,0.002004008016032064,0.0,0.008219178082191782,40
0.7594190004641916,0.0,0.004008016032064127,0.003067484662576687,0.7698630136986302,42
0.5336917840012347,0.0,0.012024048096192383,0.0,0.0,50
0.48394708339779413,0.5,0.058116232464929855,0.024539877300613498,0.5397260273972603,99
0.4999226365465006,0.5,0.0,0.003067484662576687,0.0,599
0.47224586105525646,0.5,0.002004008016032064,0.0,0.3424657534246575,199
0.5023789261952913,0.5,0.002004008016032064,0.0,0.7205479452054795,199
0.5561465263809566,0.5,0.002004008016032064,0.003067484662576687,0.904109589041096,200
0.442499613182747,0.0,0.008016032064128256,0.0,0.0,80
0.6233753674763989,0.0,0.058116232464929855,0.0,0.0,150
0.5169619371808665,0.5,0.012024048096192383,0.0,0.6136986301369863,170
0.6443602042395185,0.5,0.002004008016032064,0.003067484662576687,0.9534246575342465,390
0.30119526535665386,0.0,0.004008016032064127,0.018404907975460124,0.9753424657534246,33
0.484430604982208,0.0,0.004008016032064127,0.0,0.16164383561643836,150
0.5608656970447043,0.5,0.002004008016032064,0.003067484662576687,0.6356164383561644,120
0.507678322760313,0.5,0.012024048096192383,0.0,0.0,137
0.6087149930372675,0.0,0.0,0.006134969325153375,0.14246575342465753,44
0.508181185208116,0.0,0.0,0.006134969325153375,0.024657534246575342,120
0.6526380937644944,0.5,0.002004008016032064,0.006134969325153375,0.8438356164383561,149
0.8662966114807489,0.0,0.0,0.012269938650306749,0.989041095890411,95
0.5124555160142279,0.5,0.058116232464929855,0.2914110429447853,0.9095890410958904,170
0.5711550363608069,0.0,0.028056112224448898,0.0,0.09315068493150686,200
0.7073340553922378,0.5,0.012024048096192383,0.003067484662576687,0.9945205479452055,250
0.6519805044097211,0.5,0.002004008016032064,0.0,0.9863013698630138,110
0.5103280210428807,0.5,0.002004008016032064,0.0,0.07397260273972603,460
0.5084712981587529,0.0,0.002004008016032064,0.0,0.18082191780821918,138
0.5387977719325363,0.0,0.0,0.0,0.0,80
0.501508587343352,0.5,0.012024048096192383,0.0,0.10410958904109589,240
0.5234798081386316,0.5,0.058116232464929855,0.06748466257668712,0.5780821917808219,400
0.457778895249902,0.5,0.058116232464929855,0.0,0.23835616438356164,440
0.49309531177473787,0.5,0.058116232464929855,0.11656441717791412,0.9616438356164384,145
0.542240445613487,0.5,0.004008016032064127,0.0,0.0,890
0.5678477487234943,0.5,0.002004008016032064,0.003067484662576687,0.8986301369863013,135
0.651361596781669,0.0,0.058116232464929855,0.02147239263803681,0.8794520547945206,45
